name	id
regulation of granulocyte colony-stimulating factor production	GO:0071655
positive regulation of synaptonemal complex assembly	GO:1905088
lateral line nerve glial cell morphogenesis involved in differentiation	GO:0048938
positive regulation of substrate-dependent cell migration, cell attachment to substrate	GO:1904237
regulation of translational elongation	GO:0006448
regulation of ion transmembrane transporter activity	GO:0032412
compound eye pigment cell differentiation	GO:0062056
positive regulation of natural killer cell degranulation	GO:0043323
transcription factor tfiiic complex	GO:0000127
cell-cell signaling involved in placenta development	GO:0060673
positive regulation of natural killer cell differentiation involved in immune response	GO:0032828
regulation of guanylate cyclase activity	GO:0031282
positive regulation of mast cell apoptotic process	GO:0033027
negative regulation of natural killer cell differentiation involved in immune response	GO:0032827
trachea submucosa development	GO:0061152
choline transmembrane transporter activity	GO:0015220
mitochondrial transport	GO:0006839
release of sequestered calcium ion into presynaptic cytosol	GO:0099585
regulation of synaptic vesicle exocytosis	GO:2000300
trna guanylyltransferase activity	GO:0008193
trna 5'-end processing	GO:0099116
endoplasmic reticulum membrane organization	GO:0090158
positive regulation of maternal process involved in parturition	GO:1904303
regulation of apoptotic process involved in development	GO:1904748
regulation of antimicrobial peptide biosynthetic process	GO:0002805
grb2-egfr complex	GO:0070436
disaccharide transmembrane transporter activity	GO:0015154
disaccharide transport	GO:0015766
regulation of leukocyte tethering or rolling	GO:1903236
negative regulation of cell differentiation involved in phenotypic switching	GO:1905916
dorsal closure, leading edge cell fate determination	GO:0007393
dorsal closure, leading edge cell fate commitment	GO:0035029
negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process	GO:0140199
regulation of root meristem growth	GO:0010082
negative regulation of meiotic spindle elongation	GO:1902120
dna recombinase auxiliary factor complex	GO:0120231
positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	GO:1902177
mitochondrial translational termination	GO:0070126
tubulin complex assembly	GO:0007021
regulation of extracellular matrix assembly	GO:1901201
nucleotide-excision repair, dna gap filling	GO:0006297
thyroid-stimulating hormone signaling pathway	GO:0038194
manchette assembly	GO:1905198
mesonephric mesenchyme morphogenesis	GO:0061221
regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	GO:1902959
corticotrophin-releasing factor receptor activity	GO:0015056
cellular response to corticotropin-releasing hormone stimulus	GO:0071376
neurotransmitter receptor transport to plasma membrane	GO:0098877
rab-protein geranylgeranyltransferase complex	GO:0005968
regulation of glomerulus development	GO:0090192
negative regulation of mesoderm formation	GO:1905903
glycine reductase complex	GO:0030700
cellular response to ammonium ion	GO:0071242
abc-type capsular-polysaccharide transporter activity	GO:0015436
detection of chemical stimulus involved in sensory perception of salty taste	GO:0001583
ribulose bisphosphate carboxylase complex	GO:0048492
chrysobactin transmembrane transporter activity	GO:0042933
epidermal growth factor receptor signaling pathway via mapk cascade	GO:0038029
regulation of substrate-dependent cell migration, cell attachment to substrate	GO:1904235
host cell synaptic vesicle membrane	GO:0098585
virus tail fiber assembly	GO:0098004
collagen type vii anchoring fibril	GO:0098652
deoxynucleotide transport	GO:0030302
cell-cell adhesion involved in ameboidal cell migration	GO:0003367
establishment of cell polarity involved in ameboidal cell migration	GO:0003365
sweet taste receptor activity	GO:0033041
detection of chemical stimulus involved in sensory perception of sweet taste	GO:0001582
serine-type endopeptidase inhibitor activity	GO:0004867
atpase-coupled carboxylic acid transmembrane transporter activity	GO:0033284
positive regulation of gamma-delta t cell activation involved in immune response	GO:2001193
spinal cord ventral commissure morphogenesis	GO:0021965
male germ-line stem cell asymmetric division	GO:0048133
toxin transport	GO:1901998
cellular response to jasmonic acid stimulus	GO:0071395
granulocyte colony-stimulating factor signaling pathway	GO:0038158
regulation of ribonuclease activity	GO:0060700
iron ion import across cell outer membrane	GO:0098706
lysosome organization	GO:0007040
branching involved in ureteric bud morphogenesis	GO:0001658
endocytosed protein transport to vacuole	GO:0007038
ethanolamine transmembrane transporter activity	GO:0034228
ethanolamine transport	GO:0034229
high-density lipoprotein particle binding	GO:0008035
malate transmembrane transport	GO:0071423
endopeptidase regulator activity	GO:0061135
regulation of endopeptidase activity	GO:0052548
ferric iron binding	GO:0008199
regulation of synaptic membrane adhesion	GO:0099179
positive regulation of phosphatidate phosphatase activity	GO:1903740
positive regulation of triglyceride biosynthetic process	GO:0010867
negative regulation of auditory receptor cell fate specification	GO:0009999
galactitol transport	GO:0015796
positive regulation of cytokine activity	GO:0060301
cytosol pyruvate dehydrogenase (lipoamide) phosphatase complex	GO:0045249
allose transmembrane transporter activity	GO:0015593
positive regulation of l-dopa decarboxylase activity	GO:1903200
regulation of leaf morphogenesis	GO:1901371
rhombomere cell migration	GO:0022035
aromatic amino acid transmembrane transporter activity	GO:0015173
aromatic amino acid transport	GO:0015801
pre-t cell receptor complex	GO:0043384
plasma membrane proton-transporting atp synthase complex assembly	GO:0033616
vesicle targeting, plasma membrane to endosome	GO:0048201
regulation of cumulus cell differentiation	GO:0045592
gmp synthase (glutamine-hydrolyzing) activity	GO:0003922
seminal vesicle morphogenesis	GO:0061682
axonemal basal plate assembly	GO:0062235
mesenchymal cell fate commitment	GO:0014030
ampa glutamate receptor clustering	GO:0097113
endopeptidase inhibitor activity	GO:0004866
negative regulation of endopeptidase activity	GO:0010951
annulate lamellae	GO:0005642
lipopolysaccharide-mediated virion attachment to host cell	GO:0039638
positive regulation of centriole elongation	GO:1903724
regulation of protein glycosylation	GO:0060049
mannose trimming involved in glycoprotein erad pathway	GO:1904382
negative regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	GO:1902960
positive regulation of vitellogenesis	GO:1903188
filopodium tip	GO:0032433
taurine transport	GO:0015734
negative regulation of protection from non-homologous end joining at telomere	GO:1905765
male meiotic chromosome movement towards spindle pole	GO:0016346
negative regulation of venous endothelial cell fate commitment	GO:2000788
positive regulation of autophagosome assembly	GO:2000786
l-amino acid transport	GO:0015807
mitochondrial proton-transporting atp synthase, catalytic core	GO:0005754
mitochondrial large ribosomal subunit assembly	GO:1902775
mitochondrial ribosome assembly	GO:0061668
regulation of protein kinase activity	GO:0045859
uridine transmembrane transporter activity	GO:0015213
uridine transport	GO:0015862
amp transmembrane transporter activity	GO:0080122
amp transport	GO:0080121
oculomotor nerve structural organization	GO:0021624
negative regulation of mitotic spindle elongation (spindle phase three)	GO:0110163
regulation of ascospore-type prospore membrane formation	GO:1903023
positive regulation of t-helper 17 cell differentiation	GO:2000321
positive regulation of bmp signaling pathway involved in determination of lateral mesoderm left/right asymmetry	GO:1902814
podocyte primary projection	GO:0098854
histone h3-y41 phosphorylation	GO:0035409
cytosine transmembrane transporter activity	GO:0015209
cytosine transport	GO:0015856
1-aminocyclopropane-1-carboxylate biosynthetic process	GO:0042218
regulation of t-circle formation	GO:1904429
regulation of membrane repolarization during action potential	GO:0098903
ribophagy	GO:0034517
ribosome disassembly	GO:0032790
calcium ion binding involved in regulation of postsynaptic cytosolic calcium ion concentration	GO:0099567
pentose-phosphate shunt	GO:0006098
regulation of presynapse assembly	GO:1905606
cd4-positive, cd25-positive, alpha-beta regulatory t cell lineage commitment	GO:0002362
positive regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process	GO:0140195
extracellular ferritin complex	GO:0070289
d-alanine transmembrane transporter activity	GO:0042944
d-alanine transport	GO:0042941
negative regulation of smad protein signal transduction	GO:0060392
atpase binding	GO:0051117
regulation of mitotic sister chromatid segregation	GO:0033047
cellular detoxification of copper ion	GO:1990880
cellular response to copper ion	GO:0071280
mesonephric mesenchymal cell proliferation involved in mesonephros development	GO:0061222
negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning	GO:0021914
positive regulation of microglial cell activation	GO:1903980
acidocalcisome	GO:0020022
dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	GO:0050652
type i interferon receptor complex	GO:0038197
negative regulation of focal adhesion assembly	GO:0051895
l(+)-lactate biosynthetic process from pyruvate	GO:0019246
abc-type thiamine transporter activity	GO:0048502
thiamine transmembrane transport	GO:0071934
regulation of metula development	GO:0070802
regulation of neuron projection arborization	GO:0150011
pancreatic pp cell differentiation	GO:0003312
nuclear stress granule	GO:0097165
cytoplasmic origin of replication recognition complex	GO:0000809
regulation of histone h4 acetylation involved in response to dna damage stimulus	GO:2000873
regulation of apical ectodermal ridge formation	GO:1905140
positive regulation of mesoderm formation	GO:1905904
regulation of transcriptional start site selection at rna polymerase ii promoter	GO:0001178
negative regulation of cardiac ventricle formation	GO:1904943
positive regulation of initiation of premeiotic dna replication	GO:1904514
negative regulation of conidium formation	GO:0075308
camp receptor activity	GO:0001646
phosphorylase kinase complex	GO:0005964
regulation of fungal-type cell wall (1->3)-alpha-glucan biosynthetic process	GO:0070610
triose-phosphate transmembrane transporter activity	GO:0071917
triose phosphate transmembrane transport	GO:0035436
lactose transport	GO:0015767
negative regulation of response to interferon-gamma	GO:0060331
protein-malonyllysine demalonylase activity	GO:0036054
sarcomere organization	GO:0045214
positive regulation of gonadotropin secretion	GO:0032278
hypothalamus gonadotrophin-releasing hormone neuron fate commitment	GO:0021887
positive regulation of cyclin-dependent protein kinase activity	GO:1904031
positive regulation of wnt signaling pathway	GO:0030177
abc-type nitrate transporter activity	GO:0015414
epithelial cell morphogenesis involved in gastrulation	GO:0003381
negative regulation of mammary stem cell proliferation	GO:2000102
raffinose transmembrane transporter activity	GO:0015158
raffinose transport	GO:0015773
pancreatic a cell fate commitment	GO:0003326
regulation of t-helper 1 cell differentiation	GO:0045625
pyridoxine transmembrane transporter activity	GO:0031928
pyridoxine transmembrane transport	GO:1903092
skeletal muscle satellite stem cell asymmetric division	GO:0014833
negative regulation of adult chitin-containing cuticle pigmentation	GO:0048083
pole plasm protein localization	GO:0007318
t-helper 1 cell cytokine production	GO:0035744
dna translocase activity involved in viral dna genome packaging	GO:0039631
cytidine transmembrane transporter activity	GO:0015212
cytidine transport	GO:0015861
dense core granule membrane	GO:0032127
chromosome, centromeric core domain	GO:0034506
sulfite transmembrane transporter activity	GO:0000319
sulfite transport	GO:0000316
atrial cardiac muscle cell fate commitment	GO:0060924
negative regulation of fusion of virus membrane with host plasma membrane	GO:1903914
mitochondrial rna catabolic process	GO:0000957
negative regulation of cardiocyte differentiation	GO:1905208
spine apparatus membrane	GO:0098897
positive regulation of argininosuccinate synthase activity	GO:1905753
abc-type heme transporter activity	GO:0015439
heme transmembrane transport	GO:0035351
regulation of exonucleolytic catabolism of deadenylated mrna	GO:0106163
regulation of natural killer cell degranulation	GO:0043321
amide transmembrane transporter activity	GO:0042887
regulation of proteolysis involved in cellular protein catabolic process	GO:1903050
regulation of hair follicle development	GO:0051797
endonucleolytic cleavage in 5'-ets of tricistronic rrna transcript (ssu-rrna, 5.8s rrna, lsu-rrna)	GO:0000480
positive regulation of mast cell activation involved in immune response	GO:0033008
cgmp biosynthetic process	GO:0006182
postsynaptic specialization	GO:0099572
